Date,Open,High,Low,Close,Adj Close,Volume
2023-03-01,0.5299999713897705,0.5600000023841858,0.5099999904632568,0.5099999904632568,0.5099999904632568,29200
2023-03-02,0.5199999809265137,0.5600000023841858,0.5199999809265137,0.5600000023841858,0.5600000023841858,8000
2023-03-03,0.5600000023841858,0.5600000023841858,0.5299999713897705,0.550000011920929,0.550000011920929,80800
2023-03-06,0.5299999713897705,0.6100000143051147,0.5299999713897705,0.6000000238418579,0.6000000238418579,76800
2023-03-07,0.5699999928474426,0.6000000238418579,0.5699999928474426,0.5899999737739563,0.5899999737739563,68100
2023-03-08,0.6100000143051147,0.6700000166893005,0.6000000238418579,0.6200000047683716,0.6200000047683716,129500
2023-03-09,0.6100000143051147,0.6299999952316284,0.5899999737739563,0.6299999952316284,0.6299999952316284,45800
2023-03-10,0.6000000238418579,0.6200000047683716,0.5299999713897705,0.5799999833106995,0.5799999833106995,46600
2023-03-13,0.5899999737739563,0.6000000238418579,0.5400000214576721,0.5699999928474426,0.5699999928474426,41400
2023-03-14,0.5699999928474426,0.5799999833106995,0.5699999928474426,0.5699999928474426,0.5699999928474426,5700
2023-03-15,0.5799999833106995,0.5799999833106995,0.550000011920929,0.5699999928474426,0.5699999928474426,9100
2023-03-16,0.550000011920929,0.5899999737739563,0.5199999809265137,0.550000011920929,0.550000011920929,46200
2023-03-17,0.5799999833106995,0.699999988079071,0.5799999833106995,0.6700000166893005,0.6700000166893005,259400
2023-03-20,0.699999988079071,0.8500000238418579,0.699999988079071,0.8100000023841858,0.8100000023841858,274900
2023-03-21,0.8199999928474426,0.9300000071525574,0.8100000023841858,0.8999999761581421,0.8999999761581421,209700
2023-03-22,0.9399999976158142,0.9399999976158142,0.7300000190734863,0.7699999809265137,0.7699999809265137,168400
2023-03-23,0.7799999713897705,0.8700000047683716,0.7799999713897705,0.8299999833106995,0.8299999833106995,43700
2023-03-24,0.8299999833106995,0.8799999952316284,0.75,0.8399999737739563,0.8399999737739563,81100
2023-03-27,0.8600000143051147,0.9100000262260437,0.8199999928474426,0.8600000143051147,0.8600000143051147,77500
2023-03-28,0.9100000262260437,1.0700000524520874,0.8600000143051147,1.0700000524520874,1.0700000524520874,291100
2023-03-29,1.149999976158142,1.149999976158142,1.0199999809265137,1.100000023841858,1.100000023841858,366300
2023-03-30,1.059999942779541,1.1299999952316284,0.8899999856948853,1.0499999523162842,1.0499999523162842,263600
2023-03-31,1.0800000429153442,1.100000023841858,0.9700000286102295,1.090000033378601,1.090000033378601,181900
2023-04-03,1.059999942779541,1.090000033378601,1.0,1.0099999904632568,1.0099999904632568,126000
2023-04-04,1.0199999809265137,1.0499999523162842,0.6800000071525574,0.800000011920929,0.800000011920929,516600
2023-04-05,0.8199999928474426,0.9300000071525574,0.7699999809265137,0.9300000071525574,0.9300000071525574,228800
2023-04-06,0.9200000166893005,1.0199999809265137,0.9100000262260437,1.0099999904632568,1.0099999904632568,97600
2023-04-10,1.0099999904632568,1.0499999523162842,0.949999988079071,1.0099999904632568,1.0099999904632568,72900
2023-04-11,1.0399999618530273,1.0399999618530273,0.9800000190734863,1.0199999809265137,1.0199999809265137,65100
2023-04-12,1.0499999523162842,1.0700000524520874,1.0,1.0199999809265137,1.0199999809265137,36600
2023-04-13,1.0199999809265137,1.0800000429153442,1.0099999904632568,1.0800000429153442,1.0800000429153442,53900
2023-04-14,1.0700000524520874,1.0800000429153442,1.0099999904632568,1.0700000524520874,1.0700000524520874,107400
2023-04-17,1.100000023841858,1.2000000476837158,1.0700000524520874,1.190000057220459,1.190000057220459,484100
2023-04-18,1.2799999713897705,1.350000023841858,1.2000000476837158,1.2899999618530273,1.2899999618530273,1219000
2023-04-19,1.3200000524520874,1.3899999856948853,1.159999966621399,1.1699999570846558,1.1699999570846558,782600
2023-04-20,1.2300000190734863,1.2400000095367432,1.0199999809265137,1.1399999856948853,1.1399999856948853,524900
2023-04-21,1.0499999523162842,1.1100000143051147,1.0,1.0399999618530273,1.0399999618530273,316500
2023-04-24,1.0499999523162842,1.1100000143051147,0.9100000262260437,0.9800000190734863,0.9800000190734863,210400
2023-04-25,0.9599999785423279,0.9700000286102295,0.7900000214576721,0.8700000047683716,0.8700000047683716,330600
2023-04-26,0.9399999976158142,0.9399999976158142,0.8600000143051147,0.8700000047683716,0.8700000047683716,92200
2023-04-27,0.9100000262260437,0.9100000262260437,0.75,0.800000011920929,0.800000011920929,185900
2023-04-28,0.7799999713897705,0.800000011920929,0.7799999713897705,0.7900000214576721,0.7900000214576721,85600
2023-05-01,0.7599999904632568,0.800000011920929,0.7599999904632568,0.7900000214576721,0.7900000214576721,57500
2023-05-02,0.7799999713897705,0.8100000023841858,0.7599999904632568,0.7699999809265137,0.7699999809265137,64700
2023-05-03,0.7599999904632568,0.8100000023841858,0.7599999904632568,0.7900000214576721,0.7900000214576721,39500
2023-05-04,0.7799999713897705,0.8100000023841858,0.7699999809265137,0.7799999713897705,0.7799999713897705,30500
2023-05-05,0.7799999713897705,0.8100000023841858,0.7799999713897705,0.7799999713897705,0.7799999713897705,42900
2023-05-08,0.7900000214576721,0.800000011920929,0.7599999904632568,0.800000011920929,0.800000011920929,32400
2023-05-09,0.800000011920929,0.8100000023841858,0.7699999809265137,0.7900000214576721,0.7900000214576721,36100
2023-05-10,0.7799999713897705,0.8100000023841858,0.7799999713897705,0.8100000023841858,0.8100000023841858,11000
2023-05-11,0.8100000023841858,0.8199999928474426,0.7900000214576721,0.8199999928474426,0.8199999928474426,21800
2023-05-12,0.8100000023841858,0.8199999928474426,0.7799999713897705,0.7799999713897705,0.7799999713897705,26200
2023-05-15,0.7900000214576721,0.8100000023841858,0.7900000214576721,0.7900000214576721,0.7900000214576721,50500
2023-05-16,0.7799999713897705,0.7900000214576721,0.7599999904632568,0.7900000214576721,0.7900000214576721,9500
2023-05-17,0.7799999713897705,0.7900000214576721,0.7699999809265137,0.7799999713897705,0.7799999713897705,18100
2023-05-18,0.7799999713897705,0.8399999737739563,0.7799999713897705,0.8299999833106995,0.8299999833106995,100500
2023-05-19,0.8299999833106995,0.8600000143051147,0.8100000023841858,0.8399999737739563,0.8399999737739563,92200
2023-05-22,0.8299999833106995,0.8700000047683716,0.7599999904632568,0.7599999904632568,0.7599999904632568,87000
2023-05-23,0.7699999809265137,0.7799999713897705,0.7599999904632568,0.7599999904632568,0.7599999904632568,122700
2023-05-24,0.7799999713897705,0.7799999713897705,0.7300000190734863,0.7300000190734863,0.7300000190734863,28800
2023-05-25,0.7300000190734863,0.75,0.7099999785423279,0.75,0.75,21400
2023-05-26,0.7300000190734863,0.75,0.7099999785423279,0.7300000190734863,0.7300000190734863,54600
2023-05-30,0.7099999785423279,0.8700000047683716,0.699999988079071,0.8500000238418579,0.8500000238418579,143900
2023-05-31,0.7200000286102295,0.8600000143051147,0.7099999785423279,0.8500000238418579,0.8500000238418579,153800
2023-06-01,0.8600000143051147,0.9100000262260437,0.8600000143051147,0.8999999761581421,0.8999999761581421,157400
2023-06-02,0.9300000071525574,1.0499999523162842,0.8600000143051147,1.0299999713897705,1.0299999713897705,470000
2023-06-05,1.2300000190734863,1.2699999809265137,0.8999999761581421,0.9200000166893005,0.9200000166893005,3022700
2023-06-06,0.8700000047683716,0.8700000047683716,0.75,0.8399999737739563,0.8399999737739563,415700
2023-06-07,0.8100000023841858,0.8299999833106995,0.7599999904632568,0.7799999713897705,0.7799999713897705,181200
2023-06-08,0.7699999809265137,0.7900000214576721,0.699999988079071,0.7599999904632568,0.7599999904632568,113300
2023-06-09,0.7599999904632568,0.800000011920929,0.7400000095367432,0.7400000095367432,0.7400000095367432,56200
2023-06-12,0.7699999809265137,0.800000011920929,0.7200000286102295,0.7799999713897705,0.7799999713897705,178700
2023-06-13,0.7799999713897705,0.7799999713897705,0.7400000095367432,0.7599999904632568,0.7599999904632568,55300
2023-06-14,0.7599999904632568,0.7699999809265137,0.7400000095367432,0.75,0.75,48000
2023-06-15,0.7599999904632568,0.7900000214576721,0.7400000095367432,0.7900000214576721,0.7900000214576721,81500
2023-06-16,0.7900000214576721,0.7900000214576721,0.6499999761581421,0.6499999761581421,0.6499999761581421,515600
2023-06-20,0.6899999976158142,0.7400000095367432,0.6899999976158142,0.699999988079071,0.699999988079071,99100
2023-06-21,0.7099999785423279,0.7300000190734863,0.6899999976158142,0.7200000286102295,0.7200000286102295,46800
2023-06-22,0.6899999976158142,0.7300000190734863,0.6899999976158142,0.7200000286102295,0.7200000286102295,35100
2023-06-23,0.7200000286102295,0.75,0.7099999785423279,0.7200000286102295,0.7200000286102295,57800
2023-06-26,0.7099999785423279,0.7200000286102295,0.7099999785423279,0.7099999785423279,0.7099999785423279,72500
2023-06-27,0.7099999785423279,0.7200000286102295,0.6899999976158142,0.699999988079071,0.699999988079071,40300
2023-06-28,0.6899999976158142,0.7200000286102295,0.6899999976158142,0.699999988079071,0.699999988079071,28500
2023-06-29,0.7099999785423279,0.7200000286102295,0.6800000071525574,0.6800000071525574,0.6800000071525574,55400
2023-06-30,0.6800000071525574,0.7099999785423279,0.6800000071525574,0.6800000071525574,0.6800000071525574,43600
2023-07-03,0.6800000071525574,0.699999988079071,0.6700000166893005,0.6899999976158142,0.6899999976158142,19600
2023-07-05,0.699999988079071,0.699999988079071,0.6899999976158142,0.6899999976158142,0.6899999976158142,39500
2023-07-06,0.699999988079071,0.699999988079071,0.6700000166893005,0.6700000166893005,0.6700000166893005,37000
2023-07-07,0.6700000166893005,0.699999988079071,0.6700000166893005,0.699999988079071,0.699999988079071,26100
2023-07-10,0.6700000166893005,0.7200000286102295,0.6600000262260437,0.6899999976158142,0.6899999976158142,67000
2023-07-11,0.6700000166893005,0.699999988079071,0.6700000166893005,0.6899999976158142,0.6899999976158142,30400
2023-07-12,0.6800000071525574,0.699999988079071,0.6800000071525574,0.6800000071525574,0.6800000071525574,34400
2023-07-13,0.699999988079071,0.699999988079071,0.6800000071525574,0.6800000071525574,0.6800000071525574,40200
2023-07-14,0.6899999976158142,0.699999988079071,0.6800000071525574,0.6800000071525574,0.6800000071525574,21500
2023-07-17,0.6800000071525574,0.6899999976158142,0.6600000262260437,0.6700000166893005,0.6700000166893005,42800
2023-07-18,0.6600000262260437,0.6899999976158142,0.6499999761581421,0.6600000262260437,0.6600000262260437,72200
2023-07-19,0.6499999761581421,0.6700000166893005,0.6499999761581421,0.6700000166893005,0.6700000166893005,41100
2023-07-20,0.6499999761581421,0.6899999976158142,0.6499999761581421,0.6700000166893005,0.6700000166893005,76300
2023-07-21,0.6700000166893005,0.6899999976158142,0.6700000166893005,0.6899999976158142,0.6899999976158142,58500
2023-07-24,0.6700000166893005,0.6899999976158142,0.6700000166893005,0.6800000071525574,0.6800000071525574,40000
2023-07-25,0.6899999976158142,0.6899999976158142,0.6399999856948853,0.6499999761581421,0.6499999761581421,62600
2023-07-26,0.6499999761581421,0.6800000071525574,0.6499999761581421,0.6700000166893005,0.6700000166893005,14700
2023-07-27,0.6399999856948853,0.6800000071525574,0.6399999856948853,0.6800000071525574,0.6800000071525574,54700
2023-07-28,0.6800000071525574,0.6899999976158142,0.6399999856948853,0.6399999856948853,0.6399999856948853,47800
2023-07-31,0.6399999856948853,0.6700000166893005,0.6399999856948853,0.6499999761581421,0.6499999761581421,30100
2023-08-01,0.6399999856948853,0.6499999761581421,0.6299999952316284,0.6299999952316284,0.6299999952316284,40500
2023-08-02,0.6399999856948853,0.6399999856948853,0.6200000047683716,0.6399999856948853,0.6399999856948853,22000
2023-08-03,0.6200000047683716,0.6700000166893005,0.6200000047683716,0.6499999761581421,0.6499999761581421,37200
2023-08-04,0.6800000071525574,0.6800000071525574,0.6299999952316284,0.6600000262260437,0.6600000262260437,56600
2023-08-07,0.6299999952316284,0.6499999761581421,0.6200000047683716,0.6499999761581421,0.6499999761581421,79700
2023-08-08,0.6399999856948853,0.6499999761581421,0.6200000047683716,0.6499999761581421,0.6499999761581421,17800
2023-08-09,0.6299999952316284,0.6499999761581421,0.6299999952316284,0.6299999952316284,0.6299999952316284,45500
2023-08-10,0.6399999856948853,0.6499999761581421,0.6200000047683716,0.6399999856948853,0.6399999856948853,95800
2023-08-11,0.6200000047683716,0.6399999856948853,0.6200000047683716,0.6200000047683716,0.6200000047683716,49300
2023-08-14,0.6299999952316284,0.6299999952316284,0.6000000238418579,0.6000000238418579,0.6000000238418579,66100
2023-08-15,0.9100000262260437,0.9599999785423279,0.7400000095367432,0.8199999928474426,0.8199999928474426,31646300
2023-08-16,0.7900000214576721,0.8899999856948853,0.7599999904632568,0.7900000214576721,0.7900000214576721,2256800
2023-08-17,0.7900000214576721,0.800000011920929,0.699999988079071,0.75,0.75,837100
2023-08-18,0.7300000190734863,0.7400000095367432,0.7200000286102295,0.7300000190734863,0.7300000190734863,107700
2023-08-21,0.7200000286102295,0.7599999904632568,0.6600000262260437,0.6899999976158142,0.6899999976158142,274800
2023-08-22,0.6700000166893005,0.7099999785423279,0.6499999761581421,0.6700000166893005,0.6700000166893005,169500
2023-08-23,0.6399999856948853,0.699999988079071,0.6399999856948853,0.6899999976158142,0.6899999976158142,135400
2023-08-24,0.6700000166893005,0.699999988079071,0.6600000262260437,0.6800000071525574,0.6800000071525574,157700
2023-08-25,0.6700000166893005,0.6899999976158142,0.6499999761581421,0.6899999976158142,0.6899999976158142,62800
2023-08-28,0.6899999976158142,0.699999988079071,0.6600000262260437,0.6800000071525574,0.6800000071525574,60400
2023-08-29,0.6899999976158142,0.7200000286102295,0.6600000262260437,0.7099999785423279,0.7099999785423279,153900
2023-08-30,0.7099999785423279,0.8100000023841858,0.699999988079071,0.7699999809265137,0.7699999809265137,266800
2023-08-31,0.800000011920929,0.800000011920929,0.7300000190734863,0.7300000190734863,0.7300000190734863,85200
2023-09-01,0.7400000095367432,0.7799999713897705,0.7400000095367432,0.7599999904632568,0.7599999904632568,110700
2023-09-05,0.8199999928474426,0.8199999928474426,0.7300000190734863,0.7599999904632568,0.7599999904632568,146600
2023-09-06,0.7699999809265137,0.7799999713897705,0.7400000095367432,0.7599999904632568,0.7599999904632568,29900
2023-09-07,0.7400000095367432,0.7699999809265137,0.7300000190734863,0.7300000190734863,0.7300000190734863,61600
2023-09-08,0.7099999785423279,0.75,0.699999988079071,0.75,0.75,190100
2023-09-11,0.7400000095367432,0.7599999904632568,0.7099999785423279,0.7599999904632568,0.7599999904632568,87500
2023-09-12,0.7400000095367432,0.75,0.7400000095367432,0.75,0.75,62600
2023-09-13,0.7300000190734863,0.75,0.7099999785423279,0.7300000190734863,0.7300000190734863,81800
2023-09-14,0.7400000095367432,0.7400000095367432,0.7099999785423279,0.7099999785423279,0.7099999785423279,83000
2023-09-15,0.75,0.75,0.6800000071525574,0.6899999976158142,0.6899999976158142,49400
2023-09-18,0.7099999785423279,0.7099999785423279,0.6600000262260437,0.6800000071525574,0.6800000071525574,82200
2023-09-19,0.6800000071525574,0.699999988079071,0.6600000262260437,0.6700000166893005,0.6700000166893005,69700
2023-09-20,0.6700000166893005,0.699999988079071,0.6600000262260437,0.699999988079071,0.699999988079071,37000
2023-09-21,0.699999988079071,0.699999988079071,0.6399999856948853,0.6899999976158142,0.6899999976158142,64200
2023-09-22,0.6899999976158142,0.7099999785423279,0.6399999856948853,0.6600000262260437,0.6600000262260437,123000
2023-09-25,0.6499999761581421,0.6800000071525574,0.6499999761581421,0.6600000262260437,0.6600000262260437,61500
2023-09-26,0.6800000071525574,0.6899999976158142,0.6499999761581421,0.6600000262260437,0.6600000262260437,71200
2023-09-27,0.6600000262260437,0.6800000071525574,0.6499999761581421,0.6700000166893005,0.6700000166893005,26500
2023-09-28,0.6499999761581421,0.6700000166893005,0.6499999761581421,0.6700000166893005,0.6700000166893005,14800
2023-09-29,0.6700000166893005,0.7099999785423279,0.6499999761581421,0.6600000262260437,0.6600000262260437,47100
